# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2008 
# Number of surveys
 1 
# Survey time as a fraction into the year (one for each survey)
 0.705 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 710 
# Observation data frame 
# fleet	year	age	observation	weights
1	1975	9	-1.89883732128011	1
1	1975	10	-0.33092184345398	1
1	1976	1	1.91821105447009	1
1	1976	2	1.85100479670248	1
1	1976	3	1.69066438823444	1
1	1976	4	1.42851058829252	1
1	1976	5	-0.67559210096678	1
1	1976	6	-1.01421672757091	1
1	1976	7	-1.10081683579061	1
1	1976	8	-1.4563958892087	1
1	1976	9	-2.23049893612129	1
1	1976	10	-0.781406624446118	1
1	1977	1	2.24881020479986	1
1	1977	2	1.76803481200785	1
1	1977	3	1.49768932206887	1
1	1977	4	1.28952405733379	1
1	1977	5	1.22154938444049	1
1	1977	6	-1.084395391252	1
1	1977	7	-1.53430245623095	1
1	1977	8	-1.69745837914146	1
1	1977	9	-1.90985739117269	1
1	1977	10	-1.09306189550088	1
1	1978	1	2.11812477638724	1
1	1978	2	2.05791314517258	1
1	1978	3	1.18406868010404	1
1	1978	4	0.864883654869415	1
1	1978	5	0.627300396676848	1
1	1978	6	0.274452055317575	1
1	1978	7	-1.5295775065023	1
1	1978	8	-2.10172945725701	1
1	1978	9	-2.42793240824896	1
1	1978	10	-1.30065941419737	1
1	1979	1	2.37393803236708	1
1	1979	2	2.29860631203041	1
1	1979	3	1.86169990299289	1
1	1979	4	0.898527172151367	1
1	1979	5	0.569761561251866	1
1	1979	6	0.383624586468807	1
1	1979	7	-0.123777650758148	1
1	1979	8	-1.88553120987604	1
1	1979	9	-2.2791703424971	1
1	1979	10	-1.08256339548126	1
1	1980	1	2.11520404039417	1
1	1980	2	1.92230552144256	1
1	1980	3	1.5915629780133	1
1	1980	4	1.04811087673667	1
1	1980	5	-0.0857530273445821	1
1	1980	6	-0.417144222084492	1
1	1980	7	-0.689448135593704	1
1	1980	8	-1.17617390082655	1
1	1980	9	-2.68856192361345	1
1	1980	10	-1.62915604204931	1
1	1981	1	1.58949658513922	1
1	1981	2	2.37286439283012	1
1	1981	3	1.51017165246847	1
1	1981	4	0.748759740298006	1
1	1981	5	0.277109275658765	1
1	1981	6	-0.788041075862401	1
1	1981	7	-1.05328059028077	1
1	1981	8	-1.22041072057135	1
1	1981	9	-1.72737168467383	1
1	1981	10	-1.5358259436183	1
1	1982	1	2.71612644573235	1
1	1982	2	2.21952244737772	1
1	1982	3	2.05296358776484	1
1	1982	4	0.946493931197177	1
1	1982	5	0.0515509912306715	1
1	1982	6	-0.488480201476451	1
1	1982	7	-1.28458680945507	1
1	1982	8	-1.61200802344296	1
1	1982	9	-1.81121726449811	1
1	1982	10	-1.15338055825225	1
1	1983	1	2.25939863359437	1
1	1983	2	3.00952841587033	1
1	1983	3	1.67060618535375	1
1	1983	4	1.30690835383393	1
1	1983	5	0.0953293678121661	1
1	1983	6	-0.748031023677873	1
1	1983	7	-1.20520316725059	1
1	1983	8	-1.87787017168822	1
1	1983	9	-2.20835037972869	1
1	1983	10	-1.19659861800994	1
1	1984	1	2.42780827956598	1
1	1984	2	2.62027396316409	1
1	1984	3	2.47824530478806	1
1	1984	4	1.04642168714583	1
1	1984	5	0.351248838897485	1
1	1984	6	-0.691703420096969	1
1	1984	7	-1.44488362765303	1
1	1984	8	-1.59857037798925	1
1	1984	9	-2.31065475956894	1
1	1984	10	-1.42953413212209	1
1	1985	1	2.69384903011662	1
1	1985	2	2.40165377256412	1
1	1985	3	1.88101444048731	1
1	1985	4	1.92208679003052	1
1	1985	5	0.176699871857696	1
1	1985	6	-0.562606462688743	1
1	1985	7	-1.38397698382791	1
1	1985	8	-2.01655947228245	1
1	1985	9	-2.31877588209128	1
1	1985	10	-1.55377360937739	1
1	1986	1	3.70892104773686	1
1	1986	2	3.01323359982116	1
1	1986	3	2.0463698166632	1
1	1986	4	1.47846089003654	1
1	1986	5	1.14224637144828	1
1	1986	6	-0.125140639631567	1
1	1986	7	-1.08137977238079	1
1	1986	8	-1.80943393812269	1
1	1986	9	-2.30588673293092	1
1	1986	10	-1.37254498030015	1
1	1987	1	2.57902795912366	1
1	1987	2	3.97444263915151	1
1	1987	3	2.3821761023725	1
1	1987	4	1.41314104976079	1
1	1987	5	0.879972874419549	1
1	1987	6	0.243375472117279	1
1	1987	7	-0.873122252640981	1
1	1987	8	-1.84318190355939	1
1	1987	9	-2.54396006114265	1
1	1987	10	-1.61054656903596	1
1	1988	1	2.54262988732006	1
1	1988	2	3.12366910495753	1
1	1988	3	3.25406283363025	1
1	1988	4	1.59769976048158	1
1	1988	5	0.565357861649481	1
1	1988	6	-0.081747866840395	1
1	1988	7	-0.491456571314629	1
1	1988	8	-1.62841240936957	1
1	1988	9	-2.16008190108957	1
1	1988	10	-1.48142888205014	1
1	1989	1	2.05726549335364	1
1	1989	2	2.96648778865928	1
1	1989	3	2.38950804243645	1
1	1989	4	2.44815757360425	1
1	1989	5	0.785272135830951	1
1	1989	6	-0.347974257578969	1
1	1989	7	-0.953550702417955	1
1	1989	8	-1.28828318330072	1
1	1989	9	-2.55987055119293	1
1	1989	10	-1.59209786348363	1
1	1990	1	1.67822034859989	1
1	1990	2	2.43117473451158	1
1	1990	3	2.27386243766813	1
1	1990	4	1.6238992699541	1
1	1990	5	1.79359766512251	1
1	1990	6	-0.0178972108489983	1
1	1990	7	-1.21584872511241	1
1	1990	8	-1.87239982863779	1
1	1990	9	-2.07262259576098	1
1	1990	10	-1.97418252294773	1
1	1991	1	1.90683425717691	1
1	1991	2	2.53179680135627	1
1	1991	3	2.10556903259472	1
1	1991	4	1.74428377821315	1
1	1991	5	1.05167184770422	1
1	1991	6	1.05176102819923	1
1	1991	7	-0.609254511100202	1
1	1991	8	-1.65630191248678	1
1	1991	9	-2.16674541932034	1
1	1991	10	-1.59012847783234	1
1	1992	1	1.64570171498863	1
1	1992	2	2.26304372958431	1
1	1992	3	1.88000771872745	1
1	1992	4	1.36006446777038	1
1	1992	5	1.03264864367431	1
1	1992	6	0.223450467708441	1
1	1992	7	0.0746955759788257	1
1	1992	8	-1.36967141510442	1
1	1992	9	-2.14813583007117	1
1	1992	10	-1.37571546861671	1
1	1993	1	1.2922021333287	1
1	1993	2	2.02640527414521	1
1	1993	3	1.67548619695473	1
1	1993	4	1.12252566794626	1
1	1993	5	0.659759706000758	1
1	1993	6	0.0634640917703226	1
1	1993	7	-0.710673182376878	1
1	1993	8	-0.888964865280469	1
1	1993	9	-2.01793027441623	1
1	1993	10	-1.53921980399453	1
1	1994	1	0.840005202787001	1
1	1994	2	1.63641595417184	1
1	1994	3	1.61102732871264	1
1	1994	4	1.08653952233094	1
1	1994	5	0.36156505315989	1
1	1994	6	-0.289301995178793	1
1	1994	7	-0.58193167228081	1
1	1994	8	-1.45514491171953	1
1	1994	9	-1.63083124020747	1
1	1994	10	-1.61879517230746	1
1	1995	1	1.52985644823738	1
1	1995	2	1.46994387560068	1
1	1995	3	1.26497982925441	1
1	1995	4	1.0610683751003	1
1	1995	5	0.304000093933714	1
1	1995	6	-0.416867528023348	1
1	1995	7	-1.03176548648135	1
1	1995	8	-1.8374393817491	1
1	1995	9	-2.46284657491087	1
1	1995	10	-1.98873111972397	1
1	1996	1	1.41036796114697	1
1	1996	2	2.61179467130722	1
1	1996	3	1.21037149388223	1
1	1996	4	0.606499725440402	1
1	1996	5	0.172442656503112	1
1	1996	6	-0.631910299359246	1
1	1996	7	-0.949961051860203	1
1	1996	8	-1.80100629897597	1
1	1996	9	-2.34658676879501	1
1	1996	10	-1.72368542205192	1
1	1997	1	1.55274167124945	1
1	1997	2	3.00546821560866	1
1	1997	3	2.32627055853656	1
1	1997	4	0.478726911156436	1
1	1997	5	-0.183999926582556	1
1	1997	6	-0.699306907525372	1
1	1997	7	-1.4609438465499	1
1	1997	8	-2.0215031791378	1
1	1997	9	-2.53242058391437	1
1	1997	10	-1.88073618750242	1
1	1998	1	1.34013716262868	1
1	1998	2	3.20586899051349	1
1	1998	3	2.25151197950593	1
1	1998	4	1.38630774730074	1
1	1998	5	-0.477485233469078	1
1	1998	6	-1.44488362765303	1
1	1998	7	-1.70465265477548	1
1	1998	8	-2.39259878340297	1
1	1998	9	-2.74540481036278	1
1	1998	10	-2.17377420225118	1
1	1999	1	1.53972748294623	1
1	1999	2	2.06902537422381	1
1	1999	3	2.64904837203421	1
1	1999	4	1.23970187384726	1
1	1999	5	-0.11711342764902	1
1	1999	6	-1.38165106331429	1
1	1999	7	-2.2877571573331	1
1	1999	8	-2.5021357835606	1
1	1999	9	-2.89191862659969	1
1	1999	10	-2.18214514617392	1
1	2000	1	1.3526806166197	1
1	2000	2	1.92327589836615	1
1	2000	3	1.20945791410885	1
1	2000	4	2.12766620045015	1
1	2000	5	-0.500379053334932	1
1	2000	6	-1.04381072399637	1
1	2000	7	-2.43623465601929	1
1	2000	8	-3.13063314018359	1
1	2000	9	-3.37316204359494	1
1	2000	10	-2.57077888795707	1
1	2001	1	0.23844568282693	1
1	2001	2	2.65179900862944	1
1	2001	3	2.17120057432276	1
1	2001	4	1.50633817387984	1
1	2001	5	1.66234574658302	1
1	2001	6	-1.35854275124297	1
1	2001	7	-1.81524141479784	1
1	2001	8	-3.19084048680098	1
1	2001	9	-3.76227226328682	1
1	2001	10	-2.47447210950449	1
1	2002	1	2.42851591855811	1
1	2002	2	1.95645811069412	1
1	2002	3	1.60338092494347	1
1	2002	4	0.81162918211102	1
1	2002	5	0.344061883528143	1
1	2002	6	0.342949608293512	1
1	2002	7	-1.75040891805813	1
1	2002	8	-2.72962983535027	1
1	2002	9	-3.60969267569161	1
1	2002	10	-2.85007151666419	1
1	2003	1	0.912754889614682	1
1	2003	2	3.01805629761174	1
1	2003	3	1.30938280955817	1
1	2003	4	0.920440224025816	1
1	2003	5	0.133576688437293	1
1	2003	6	-0.510718031130111	1
1	2003	7	-0.183605475193575	1
1	2003	8	-2.8356737718666	1
1	2003	9	-3.7420695559693	1
1	2003	10	-3.46327299687473	1
1	2004	1	2.14145422642256	1
1	2004	2	1.94172473571479	1
1	2004	3	2.08842689467656	1
1	2004	4	0.455433098355424	1
1	2004	5	-0.211149306968068	1
1	2004	6	-0.855980459865139	1
1	2004	7	-1.73644017221237	1
1	2004	8	-1.79484159429191	1
1	2004	9	-4.19801856950946	1
1	2004	10	-3.92747277930067	1
1	2005	1	1.25802836320226	1
1	2005	2	2.52551626355074	1
1	2005	3	0.966434477987718	1
1	2005	4	1.32460671875408	1
1	2005	5	-0.231856807301291	1
1	2005	6	-0.563374905349509	1
1	2005	7	-1.6085405503091	1
1	2005	8	-2.35002254235996	1
1	2005	9	-2.51242900489479	1
1	2005	10	-3.80067698292277	1
1	2006	1	2.08609747808038	1
1	2006	2	2.18614384610498	1
1	2006	3	1.86869753970932	1
1	2006	4	0.269729168361142	1
1	2006	5	0.506974985736823	1
1	2006	6	-1.37038903264508	1
1	2006	7	-1.56714302459046	1
1	2006	8	-2.50169064667366	1
1	2006	9	-3.10021566979691	1
1	2006	10	-3.03441276614167	1
1	2007	1	1.05305961394195	1
1	2007	2	2.10189840569104	1
1	2007	3	1.35799385057714	1
1	2007	4	0.745494501790287	1
1	2007	5	-0.51351761910677	1
1	2007	6	-0.121098396872902	1
1	2007	7	-2.33183333304505	1
1	2007	8	-2.0570961193903	1
1	2007	9	-3.92193259892505	1
1	2007	10	-3.08096888481464	1
1	2008	1	1.59979347714981	1
1	2008	2	2.2631423691176	1
1	2008	3	1.07395980563823	1
1	2008	4	0.477596507708158	1
1	2008	5	0.146858022227056	1
1	2008	6	-1.48399916458965	1
1	2008	7	-0.561838610078711	1
1	2008	8	-2.72183469565567	1
1	2008	9	-3.70729658921426	1
1	2008	10	-3.42110150588406	1
2	1985	1	3.05359917101995	1
2	1985	2	3.49605222012225	1
2	1985	3	1.96241743857332	1
2	1985	4	0.775399172254297	1
2	1985	5	-1.38079740290488	1
2	1985	6	-1.64945421758621	1
2	1985	7	-2.71244887064143	1
2	1985	8	-3.48609927005044	1
2	1986	1	4.80711319336965	1
2	1986	2	3.18473535291851	1
2	1986	3	2.23554665103864	1
2	1986	4	0.488139201028656	1
2	1986	5	-0.506971151548487	1
2	1986	6	-2.5449698868854	1
2	1986	7	-2.78104718698418	1
2	1986	8	-3.74428067810553	1
2	1987	1	3.72340927483956	1
2	1987	2	4.9426029527698	1
2	1987	3	1.80213751764156	1
2	1987	4	-0.133362765461302	1
2	1987	5	-0.983878311892743	1
2	1987	6	-1.67948068641864	1
2	1987	7	-2.7404619068691	1
2	1987	8	-4.13818496381261	1
2	1988	1	4.82600937409261	1
2	1988	2	3.29404716311223	1
2	1988	3	3.50938170159541	1
2	1988	4	0.60534688426582	1
2	1988	5	-0.663153320139407	1
2	1988	6	-1.90213271646466	1
2	1988	7	-2.47722389835301	1
2	1988	8	-5.02057414401109	1
2	1989	1	4.4518676373764	1
2	1989	2	4.06970560056465	1
2	1989	3	1.95846767029512	1
2	1989	4	2.16027819467135	1
2	1989	5	0.0701038577587039	1
2	1989	6	-1.87905944030036	1
2	1989	7	-2.86430017028796	1
2	1989	8	-2.11033924261551	1
2	1990	1	3.05128635029796	1
2	1990	2	2.93488017398452	1
2	1990	3	2.32317544811404	1
2	1990	4	1.42954515453397	1
2	1990	5	0.0214162524324981	1
2	1990	6	-1.91823213539884	1
2	1990	7	-3.28108310332879	1
2	1990	8	-2.67983728505267	1
2	1991	1	3.52646367718677	1
2	1991	2	3.10810118668372	1
2	1991	3	1.65542420590567	1
2	1991	4	0.776833590084518	1
2	1991	5	-0.246130116621518	1
2	1991	6	0.0458812201828578	1
2	1991	7	-3.05501699757198	1
2	1991	8	-3.2150213526507	1
2	1992	1	3.47965937508012	1
2	1992	2	3.13938839353269	1
2	1992	3	1.61106158777117	1
2	1992	4	0.0299938604205385	1
2	1992	5	-0.538199535502925	1
2	1992	6	-0.717260083512141	1
2	1992	7	-1.5688244831861	1
2	1992	8	-3.04726502076766	1
2	1993	1	3.13007011890515	1
2	1993	2	3.49162325586008	1
2	1993	3	1.95169361410286	1
2	1993	4	0.114570484581755	1
2	1993	5	-1.76783380519013	1
2	1993	6	-1.90459274230552	1
2	1993	7	-2.15996182576676	1
2	1993	8	-2.46205567687984	1
2	1994	1	3.28185694011885	1
2	1994	2	2.46593016966597	1
2	1994	3	1.86590074966148	1
2	1994	4	0.690128773489687	1
2	1994	5	-0.646565680236425	1
2	1994	6	-2.14575479912241	1
2	1994	7	-1.84599857803947	1
2	1994	8	-1.74028969101424	1
2	1995	1	3.8337418660028	1
2	1995	2	2.07757189981345	1
2	1995	3	0.958030287367289	1
2	1995	4	0.396266724721056	1
2	1995	5	-1.51819161810159	1
2	1995	6	-1.83790136780685	1
2	1995	7	-2.72916235161517	1
2	1995	8	-1.57323560635108	1
2	1996	1	3.68945916375211	1
2	1996	2	3.66175205721585	1
2	1996	3	1.43998215837858	1
2	1996	4	-0.121905500249776	1
2	1996	5	-0.471386592773933	1
2	1996	6	-1.78298561021073	1
2	1996	7	-4.75394548075714	1
2	1996	8	-3.45080148796942	1
2	1997	3	1.29508519848083	1
2	1997	4	-0.671013310586784	1
2	1997	5	-3.2150213526507	1
2	1997	6	-2.63794634334351	1
2	1997	7	-3.46242952596454	1
2	1997	8	-3.80830253687046	1
2	1998	1	4.13994845265081	1
2	1998	2	4.37185859182969	1
2	1998	3	2.16232661841865	1
2	1998	4	0.49038740341445	1
2	1998	5	-1.33169468989715	1
2	1998	6	-1.97737533321817	1
2	1998	7	-3.62735934004662	1
2	1998	8	-4.24738425577761	1
2	1999	1	4.02692698573476	1
2	1999	2	3.17120433924863	1
2	1999	3	3.51052195257414	1
2	1999	4	-0.401336700811561	1
2	1999	5	-0.951072668663009	1
2	1999	6	-3.68411215663907	1
2	1999	7	-3.66245065985789	1
2	1999	8	-5.23679725248072	1
2	2000	1	3.92987224317615	1
2	2000	2	2.61310469740344	1
2	2000	3	1.74992854154467	1
2	2000	4	1.48150767182515	1
2	2000	5	-2.18572814653099	1
2	2000	6	-3.43930710854368	1
2	2000	7	-2.31252394290888	1
2	2000	8	-5.23679725248072	1
2	2001	1	3.70951022225501	1
2	2001	2	2.66597070032272	1
2	2001	3	1.26826493487201	1
2	2001	4	0.60344336217625	1
2	2001	5	0.552213401016499	1
2	2001	6	-2.92051331512852	1
2	2001	7	-3.64124845220729	1
2	2001	8	-4.89052101576289	1
2	2002	1	4.59754901854145	1
2	2002	2	2.16947371013839	1
2	2002	3	1.07918411273216	1
2	2002	4	-0.0145792294713347	1
2	2002	5	-0.690572065183303	1
2	2002	6	-1.34427347210401	1
2	2002	7	-4.09323357595035	1
2	2002	8	-3.67683939730999	1
2	2003	1	3.14084052695562	1
2	2003	2	3.43990759248771	1
2	2003	3	0.68172575068489	1
2	2003	4	0.0855396658885432	1
2	2003	5	-1.27434339342569	1
2	2003	6	-1.50241711084775	1
2	2003	7	-2.07613516484465	1
2	2003	8	-3.8855942111721	1
2	2004	1	3.72508618105368	1
2	2004	2	2.0353616478118	1
2	2004	3	2.50238178896357	1
2	2004	4	0.194059635639993	1
2	2004	5	-0.72177816348693	1
2	2004	6	-1.22446092985765	1
2	2004	7	-1.67555526430253	1
2	2004	8	-0.57988559668862	1
2	2005	1	3.36911390485053	1
2	2005	2	2.54648423346827	1
2	2005	3	0.281486208815783	1
2	2005	4	0.923973483309142	1
2	2005	5	-1.54190145018064	1
2	2005	6	-1.46999936127433	1
2	2005	7	-2.85788989192705	1
2	2005	8	-3.504226654643	1
2	2006	1	3.2097810630552	1
2	2006	2	1.96706998465521	1
2	2006	3	1.2738202189495	1
2	2006	4	-0.529444007400546	1
2	2006	5	0.151014039166699	1
2	2006	6	-1.76461664423836	1
2	2006	7	-1.90090496922634	1
2	2006	8	-4.84289296677364	1
2	2007	1	4.10075588467596	1
2	2007	2	2.58440333468413	1
2	2007	3	1.35874769576844	1
2	2007	4	1.04611382433448	1
2	2007	5	-0.543237329532882	1
2	2007	6	0.183585156572299	1
2	2007	7	-2.00150519027786	1
2	2007	8	-1.80726936419234	1
2	2008	1	3.76480394590513	1
2	2008	2	3.1756406041035	1
2	2008	3	1.78849582136076	1
2	2008	4	0.589202854899726	1
2	2008	5	0.358426750482334	1
2	2008	6	-2.09681537008219	1
2	2008	7	-1.07683716309341	1
2	2008	8	-2.84835086888029	1
